ORDER_ID;ORDER_CLIENT;ITEM_NR;PRODUCT_ID;BU_QUANTITY;totalProductWeight;PRODUCT_NAME;LAYERS_NORM;QUANTITY_MAX;CAPACITY_LOAD_CLASS;BU_QUANTITY_WEIGHT;LAYER_HEIGHT;NORMATIVELUWEIGHT
3368376;195532;544458;544458;72;344.88;Product_00233;4;144;2;4.79;275;689.76
3368376;195532;544459;544459;72;344.88;Product_00235;4;144;2;4.79;275;689.76
3368350;195735;469282;469282;15;78.975;Product_00078;10;150;0;5.265;115;789.75
3368350;195735;469480;469480;24;88.512;Product_00156;10;240;0;3.688;112;885.12
3368350;195735;469616;469616;18;60.624;Product_00190;14;252;0;3.368;84;858.816
3368350;195735;469647;469647;18;77.76;Product_00077;10;180;0;4.32;108;777.6
3368350;195735;469898;469898;24;152.64;Product_00201;10;120;1;6.36;90;763.2
3368350;195735;469902;469902;24;134.208;Product_00198;12;144;0;5.592;110;805.248
3368350;195735;469947;469947;18;61.776;Product_00194;14;252;1;3.432;84;858.816
3368350;195735;469952;469952;48;185.472;Product_00199;10;240;1;3.864;112;927.36
3368350;195735;470013;470013;18;61.2;Product_00192;14;252;0;3.4;84;858.816
3368350;195735;470018;470018;12;89.28;Product_00171;10;120;0;7.44;145;892.8
3368350;195735;470039;470039;14;25.76;Product_00186;25;350;0;1.84;40;644
3368350;195735;470433;470433;12;87.84;Product_00203;10;120;0;7.32;145;878.4
3368350;195735;470823;470823;30;94.2;Product_00184;17;255;0;3.14;72;800.7
3368350;195735;482171;482171;12;86.4;Product_00175;10;120;0;7.2;145;864
3368350;195735;501601;501601;12;74.4;Product_00173;10;120;0;6.2;120;744
3368350;195735;509882;509882;75;497.25;Product_00542;5;120;0;6.63;205;798.54
3368350;195735;528960;528960;16;50.88;Product_00085;14;224;0;3.18;80;712.32
3368350;195735;531494;531494;25;150.65;Product_00196;5;125;1;6.026;223;753.3
3368350;195735;541662;541662;20;75.36;Product_00166;10;200;0;3.768;112;753.6
3368350;195735;541665;541665;20;75.36;Product_00163;10;200;0;3.768;112;753.6
3368350;195735;543133;543133;28;83.328;Product_00067;7;196;0;2.976;176;583.296
3368350;195735;543137;543137;28;83.328;Product_00076;7;196;0;2.976;176;583.296
3368350;195735;548699;548699;40;180.16;Product_00205;8;160;0;4.504;150;720.64
3368350;195735;548700;548700;40;180.16;Product_00206;8;160;0;4.504;150;720.64
3366686;501;479466;479466;68;406.64;Product_00533;9;153;0;5.98;135;914.94
3366686;501;541884;541884;70;436.8;Product_00530;5;70;0;6.24;200;436.8
3366686;501;541885;541885;294;1834.56;Product_00534;5;70;0;6.24;200;436.8
3367403;156980;543122;543122;36;172.44;Product_00219;4;144;2;4.79;275;689.76
3367403;156980;544454;544454;36;172.44;Product_00228;4;144;2;4.79;275;689.76
3367403;156980;547051;547051;36;172.44;Product_00568;4;144;2;4.79;275;689.76
3367403;156980;547052;547052;72;344.88;Product_00230;4;144;2;4.79;275;689.76
3367403;156980;547053;547053;36;172.44;Product_00212;4;144;2;4.79;275;689.76
3369293;168611;278;278;272;3595.84;Product_00508;4;64;1;13.22;270;846.08
3369293;168611;94899;94899;64;848.768;Product_00614;4;64;1;13.262;270;850.619
3368913;501;275;275;64;842.752;Product_00493;4;64;1;13.168;270;842.752
3368913;501;278;278;64;846.08;Product_00508;4;64;1;13.22;270;846.08
3368913;501;12406;12406;16;205.52;Product_00513;4;64;1;12.845;270;822.08
3368913;501;94899;94899;16;212.192;Product_00614;4;64;1;13.262;270;850.619
3368913;501;413581;413581;375;2236.5;Product_00126;5;125;3;5.964;276;745
3368913;501;413582;413582;75;444.6;Product_00106;5;125;3;5.928;270;741
3368913;501;413585;413585;50;296.4;Product_00127;5;125;3;5.928;276;741
3368913;501;413586;413586;175;1037.4;Product_00129;5;125;3;5.928;276;741
3368913;501;413587;413587;250;1489;Product_00131;5;125;3;5.956;276;744.51
3368913;501;413589;413589;75;444.6;Product_00132;5;125;3;5.928;276;741
3368913;501;516788;516788;13;173.953;Product_00605;5;65;0;13.381;248;869.8
3368913;501;516792;516792;13;173.953;Product_00597;5;65;0;13.381;248;869.8
3368913;501;516793;516793;26;347.906;Product_00603;5;65;0;13.381;248;869.8
3369675;501;12406;12406;16;205.52;Product_00513;4;64;1;12.845;270;822.08
3369675;501;105920;105920;13;173.953;Product_00457;5;65;0;13.381;248;869.8
3369675;501;114052;114052;32;209.888;Product_00617;4;128;1;6.559;270;839.597
3369675;501;413581;413581;75;447.3;Product_00126;5;125;3;5.964;276;745
3369675;501;413582;413582;50;296.4;Product_00106;5;125;3;5.928;270;741
3369675;501;413585;413585;50;296.4;Product_00127;5;125;3;5.928;276;741
3369675;501;413586;413586;75;444.6;Product_00129;5;125;3;5.928;276;741
3369675;501;413587;413587;75;446.7;Product_00131;5;125;3;5.956;276;744.51
3369675;501;413589;413589;50;296.4;Product_00132;5;125;3;5.928;276;741
3369675;501;427569;427569;13;174.304;Product_00464;5;65;0;13.408;248;871.52
3370180;8055;403753;403753;41600;2371.2;Product_00001;5;10400;1;0.057;340;570
3370180;8055;403754;403754;50400;2872.8;Product_00002;5;10400;0;0.057;340;570
3369306;192210;429731;429731;3295;12306.825;Product_00290;10;120;5;3.735;155;448.22
3370089;155422;203;203;11;108.603;Product_00430;7;77;2;9.873;197;760.26
3370089;155422;204;204;11;108.108;Product_00445;7;77;2;9.828;197;756.81
3370089;155422;94075;94075;16;96.688;Product_00496;9;144;4;6.043;125;870.26
3370089;155422;96720;96720;38;246.81;Product_00441;6;114;4;6.495;220;740.53
3370089;155422;399308;399308;19;123.918;Product_00308;5;95;4;6.522;250;619.6
3370089;155422;506294;506294;28;112.84;Product_00479;7;196;4;4.03;173;789.97
3370089;155422;506328;506328;28;112.84;Product_00492;7;196;4;4.03;173;789.97
3370089;155422;506378;506378;28;110.544;Product_00512;7;196;4;3.948;173;773.9
3370089;155422;506381;506381;28;113.624;Product_00507;7;196;4;4.058;173;795.53
3370089;155422;513160;513160;696;2288.448;Product_00400;10;240;5;3.288;135;789.33
3370089;155422;526964;526964;28;112.224;Product_00524;7;196;4;4.008;173;785.65
3370089;155422;541611;541611;312;1032.096;Product_00399;10;240;5;3.308;135;794.11
3369589;530;203;203;77;760.221;Product_00430;7;77;2;9.873;197;760.26
3369589;530;276;276;128;845.184;Product_00626;4;128;1;6.603;270;845.184
3369589;530;14558;14558;24;155.232;Product_00454;5;120;1;6.468;210;776.22
3369589;530;95291;95291;64;420.48;Product_00615;4;128;1;6.57;270;841.021
3369589;530;96718;96718;114;740.658;Product_00427;6;114;4;6.497;220;740.69
3369589;530;96719;96719;342;2235.654;Product_00450;6;114;4;6.537;220;745.272
3369589;530;96720;96720;342;2221.29;Product_00441;6;114;4;6.495;220;740.53
3369589;530;96722;96722;228;1487.244;Product_00466;6;114;4;6.523;220;743.7
3369589;530;116453;116453;120;652.32;Product_00112;6;120;4;5.436;225;619.704
3369589;530;116454;116454;120;652.32;Product_00113;6;120;4;5.436;225;619.704
3369589;530;399510;399510;95;618.45;Product_00296;5;95;4;6.51;250;618.48
3369589;530;407458;407458;190;1223.41;Product_00303;5;95;4;6.439;250;611.78
3369589;530;413581;413581;50;298.2;Product_00126;5;125;3;5.964;276;745
3369589;530;413587;413587;50;297.8;Product_00131;5;125;3;5.956;276;744.51
3369589;530;413589;413589;25;148.2;Product_00132;5;125;3;5.928;276;741
3369589;530;416451;416451;120;649.92;Product_00116;6;120;4;5.416;225;649.92
3369589;530;430964;430964;43;58.695;Product_00105;8;344;4;1.365;161;469.73
3369589;530;458832;458832;95;620.825;Product_00418;6;114;4;6.535;220;745.01
3369589;530;459330;459330;43;56.889;Product_00103;8;344;4;1.323;161;455.18
3369589;530;467398;467398;14;100.59;Product_00371;7;98;2;7.185;165;704.13
3369589;530;467405;467405;14;102.018;Product_00376;7;98;2;7.287;165;714.21
3369589;530;467408;467408;28;201.18;Product_00378;7;98;2;7.185;165;704.13
3369589;530;467424;467424;14;100.59;Product_00373;7;98;2;7.185;165;704.13
3369589;530;483257;483257;24;78.936;Product_00390;10;240;2;3.289;135;789.43
3369589;530;506294;506294;56;225.68;Product_00479;7;196;4;4.03;173;789.97
3369589;530;506328;506328;196;789.88;Product_00492;7;196;4;4.03;173;789.97
3369589;530;506381;506381;196;795.368;Product_00507;7;196;4;4.058;173;795.53
3369589;530;526962;526962;28;112.224;Product_00520;7;196;4;4.008;173;785.65
3369589;530;526963;526963;28;112.224;Product_00522;7;196;4;4.008;173;785.65
3369589;530;526964;526964;56;224.448;Product_00524;7;196;4;4.008;173;785.65
3369589;530;529149;529149;24;83.04;Product_00404;8;192;4;3.46;170;664.5
3369589;530;529152;529152;24;82.992;Product_00406;8;192;4;3.458;170;664
3369589;530;541991;541991;11;108.79;Product_00425;7;77;2;9.89;197;762.18
3369589;530;542001;542001;20;106.62;Product_00609;6;120;4;5.331;217;639.75
3369589;530;542004;542004;20;106.62;Product_00610;6;120;4;5.331;217;639.75
3369589;530;543343;543343;78;419.016;Product_00134;6;78;4;5.372;170;419.07
3369589;530;543344;543344;78;424.242;Product_00135;6;78;4;5.439;170;424.25
3369589;530;543345;543345;78;420.576;Product_00133;6;78;4;5.392;170;420.65
3369589;530;546916;546916;22;215.864;Product_00473;7;77;2;9.812;197;755.54
3369589;530;546918;546918;22;217.58;Product_00440;7;77;2;9.89;197;762.18
3369589;530;546919;546919;22;217.58;Product_00461;7;77;2;9.89;197;762.18
3369606;195560;278;278;320;4230.4;Product_00508;4;64;1;13.22;270;846.08
3369606;195560;506231;506231;319;2089.131;Product_00510;5;145;1;6.549;268;949.605
3369606;195560;506262;506262;145;953.665;Product_00481;5;145;1;6.577;268;953.673
3367531;174362;204;204;77;756.756;Product_00445;7;77;2;9.828;197;756.81
3367531;174362;209;209;77;750.519;Product_00453;7;77;2;9.747;197;750.58
3367531;174362;96718;96718;228;1481.316;Product_00427;6;114;4;6.497;220;740.69
3367531;174362;96719;96719;228;1490.436;Product_00450;6;114;4;6.537;220;745.272
3367531;174362;96720;96720;228;1480.86;Product_00441;6;114;4;6.495;220;740.53
3367531;174362;399308;399308;95;619.59;Product_00308;5;95;4;6.522;250;619.6
3367531;174362;399510;399510;95;618.45;Product_00296;5;95;4;6.51;250;618.48
3367531;174362;409859;409859;95;619.875;Product_00299;5;95;4;6.525;250;619.89
3367531;174362;413587;413587;25;148.9;Product_00131;5;125;3;5.956;276;744.51
3367531;174362;422922;422922;84;797.832;Product_00310;4;84;3;9.498;340;799.52
3367531;174362;506231;506231;145;949.605;Product_00510;5;145;1;6.549;268;949.605
3367531;174362;515803;515803;95;612.56;Product_00306;5;95;4;6.448;236;614.49
3367531;174362;515804;515804;19;122.512;Product_00307;5;95;4;6.448;236;614.49
3367531;174362;526962;526962;56;224.448;Product_00520;7;196;4;4.008;173;785.65
3367531;174362;526964;526964;56;224.448;Product_00524;7;196;4;4.008;173;785.65
3367531;174362;543641;543641;19;100.339;Product_00407;6;114;4;5.281;200;602.14
3367531;174362;545615;545615;64;821.568;Product_00455;4;64;3;12.837;340;821.57
3369695;501;20509;20509;32;209.216;Product_00616;4;128;1;6.538;270;836.91
3369695;501;116453;116453;40;217.44;Product_00112;6;120;4;5.436;225;619.704
3369695;501;116454;116454;80;434.88;Product_00113;6;120;4;5.436;225;619.704
3369695;501;116455;116455;40;217.44;Product_00114;6;120;4;5.436;225;619.704
3369695;501;399307;399307;19;123.367;Product_00311;5;95;4;6.493;250;616.92
3369695;501;399308;399308;38;247.836;Product_00308;5;95;4;6.522;250;619.6
3369695;501;399510;399510;19;123.69;Product_00296;5;95;4;6.51;250;618.48
3369695;501;409859;409859;38;247.95;Product_00299;5;95;4;6.525;250;619.89
3369695;501;416289;416289;21;84.966;Product_00097;7;147;4;4.046;183;594.87
3369695;501;416290;416290;42;169.218;Product_00098;7;147;4;4.029;183;592.4
3369695;501;416292;416292;42;169.428;Product_00100;7;147;4;4.034;183;593
3369695;501;416450;416450;80;434.88;Product_00115;6;120;4;5.436;225;619.704
3369695;501;421064;421064;21;84.231;Product_00101;7;147;4;4.011;183;589.7
3369695;501;427214;427214;16;184.256;Product_00497;4;64;1;11.516;257;737.05
3369695;501;430963;430963;43;57.62;Product_00104;8;344;4;1.34;161;461.13
3369695;501;430964;430964;86;117.39;Product_00105;8;344;4;1.365;161;469.73
3369695;501;443010;443010;33;372.075;Product_00592;6;66;5;11.275;230;744.17
3369695;501;443011;443011;22;246.114;Product_00591;6;66;5;11.187;230;738.36
3369695;501;459330;459330;43;56.889;Product_00103;8;344;4;1.323;161;455.18
3369695;501;501869;501869;42;172.452;Product_00121;7;147;4;4.106;183;604.082
3369695;501;506231;506231;29;189.921;Product_00510;5;145;1;6.549;268;949.605
3369695;501;506264;506264;29;189.138;Product_00495;5;145;1;6.522;268;945.7
3369695;501;506381;506381;28;113.624;Product_00507;7;196;4;4.058;173;795.53
3369695;501;516020;516020;21;86.226;Product_00123;7;147;4;4.106;183;604.082
3369695;501;541612;541612;11;123.057;Product_00590;6;66;5;11.187;230;738.36
3369695;501;543343;543343;39;209.508;Product_00134;6;78;4;5.372;170;419.07
3369695;501;543344;543344;26;141.414;Product_00135;6;78;4;5.439;170;424.25
3369695;501;543345;543345;13;70.096;Product_00133;6;78;4;5.392;170;420.65
3369695;501;545544;545544;32;209.824;Product_00620;4;128;1;6.557;270;839.37
3369695;501;547467;547467;48;160.944;Product_00388;10;240;2;3.353;135;805
3369695;501;547470;547470;48;160.944;Product_00394;10;240;2;3.353;135;805
3369246;9685;116453;116453;120;652.32;Product_00112;6;120;4;5.436;225;619.704
3369246;9685;116454;116454;120;652.32;Product_00113;6;120;4;5.436;225;619.704
3369246;9685;116455;116455;120;652.32;Product_00114;6;120;4;5.436;225;619.704
3369246;9685;416450;416450;180;978.48;Product_00115;6;120;4;5.436;225;619.704
3369246;9685;416451;416451;120;649.92;Product_00116;6;120;4;5.416;225;649.92
3369246;9685;543612;543612;60;319.68;Product_00108;6;120;4;5.328;225;639.45
3369246;9685;543613;543613;60;319.68;Product_00107;6;120;4;5.328;225;639.45
3369773;196975;195;195;12;154.56;Product_00428;5;60;1;12.88;218;772.82
3369773;196975;197;197;12;156.984;Product_00443;5;60;1;13.082;218;784.96
3369773;196975;278;278;32;423.04;Product_00508;4;64;1;13.22;270;846.08
3369773;196975;12406;12406;16;205.52;Product_00513;4;64;1;12.845;270;822.08
3369773;196975;13945;13945;12;157.644;Product_00452;5;60;1;13.137;218;788.24
3369773;196975;105696;105696;13;173.732;Product_00475;5;65;0;13.364;248;868.71
3369773;196975;106310;106310;13;173.004;Product_00477;5;65;0;13.308;248;865.02
3369773;196975;399307;399307;38;246.734;Product_00311;5;95;4;6.493;250;616.92
3369773;196975;399308;399308;38;247.836;Product_00308;5;95;4;6.522;250;619.6
3369773;196975;399510;399510;38;247.38;Product_00296;5;95;4;6.51;250;618.48
3369773;196975;409859;409859;57;371.925;Product_00299;5;95;4;6.525;250;619.89
3369773;196975;416289;416289;42;169.932;Product_00097;7;147;4;4.046;183;594.87
3369773;196975;416290;416290;21;84.609;Product_00098;7;147;4;4.029;183;592.4
3369773;196975;416292;416292;21;84.714;Product_00100;7;147;4;4.034;183;593
3369773;196975;416450;416450;20;108.72;Product_00115;6;120;4;5.436;225;619.704
3369773;196975;416451;416451;20;108.32;Product_00116;6;120;4;5.416;225;649.92
3369773;196975;427569;427569;13;174.304;Product_00464;5;65;0;13.408;248;871.52
3369773;196975;430963;430963;43;57.62;Product_00104;8;344;4;1.34;161;461.13
3369773;196975;436816;436816;12;154.56;Product_00435;5;60;1;12.88;218;772.82
3369773;196975;506294;506294;56;225.68;Product_00479;7;196;4;4.03;173;789.97
3369773;196975;506328;506328;56;225.68;Product_00492;7;196;4;4.03;173;789.97
3369773;196975;506377;506377;28;112.84;Product_00500;7;196;4;4.03;173;789.97
3369773;196975;506381;506381;28;113.624;Product_00507;7;196;4;4.058;173;795.53
3369773;196975;506693;506693;38;247.38;Product_00295;5;95;4;6.51;250;618.48
3369773;196975;513471;513471;12;154.56;Product_00599;5;60;1;12.88;218;772.82
3369773;196975;515803;515803;19;122.512;Product_00306;5;95;4;6.448;236;614.49
3369773;196975;541994;541994;16;203.728;Product_00601;4;64;3;12.733;340;814.95
3369773;196975;543343;543343;26;139.672;Product_00134;6;78;4;5.372;170;419.07
3369773;196975;543344;543344;26;141.414;Product_00135;6;78;4;5.439;170;424.25
3369773;196975;543612;543612;40;213.12;Product_00108;6;120;4;5.328;225;639.45
3369773;196975;545614;545614;16;203.728;Product_00448;4;64;3;12.733;340;814.95
3369773;196975;545615;545615;16;205.392;Product_00455;4;64;3;12.837;340;821.57
3367462;194183;96720;96720;114;740.43;Product_00441;6;114;4;6.495;220;740.53
3367462;194183;96722;96722;114;743.622;Product_00466;6;114;4;6.523;220;743.7
3367462;194183;116454;116454;60;326.16;Product_00113;6;120;4;5.436;225;619.704
3367462;194183;406558;406558;22;218.108;Product_00125;8;88;2;9.914;173;872.51
3367462;194183;422920;422920;21;199.458;Product_00297;4;84;3;9.498;340;799.52
3367462;194183;422921;422921;21;199.458;Product_00301;4;84;3;9.498;340;799.52
3367462;194183;443010;443010;66;744.15;Product_00592;6;66;5;11.275;230;744.17
3367462;194183;443011;443011;66;738.342;Product_00591;6;66;5;11.187;230;738.36
3367462;194183;506381;506381;28;113.624;Product_00507;7;196;4;4.058;173;795.53
3367462;194183;528749;528749;16;175.328;Product_00018;4;64;3;10.958;320;701.33
3367462;194183;541796;541796;114;740.658;Product_00438;6;114;4;6.497;220;740.69
3369647;189519;96718;96718;57;370.329;Product_00427;6;114;4;6.497;220;740.69
3369647;189519;96720;96720;38;246.81;Product_00441;6;114;4;6.495;220;740.53
3369647;189519;96722;96722;57;371.811;Product_00466;6;114;4;6.523;220;743.7
3369647;189519;399307;399307;38;246.734;Product_00311;5;95;4;6.493;250;616.92
3369647;189519;399308;399308;95;619.59;Product_00308;5;95;4;6.522;250;619.6
3369647;189519;409859;409859;95;619.875;Product_00299;5;95;4;6.525;250;619.89
3369647;189519;413581;413581;50;298.2;Product_00126;5;125;3;5.964;276;745
3369647;189519;458833;458833;57;370.899;Product_00462;6;114;4;6.507;220;741.83
3369647;189519;458836;458836;57;371.298;Product_00602;6;114;4;6.514;220;742.61
3369647;189519;467396;467396;28;201.18;Product_00369;7;98;2;7.185;165;704.13
3369647;189519;467424;467424;42;301.77;Product_00373;7;98;2;7.185;165;704.13
3369647;189519;545614;545614;128;1629.824;Product_00448;4;64;3;12.733;340;814.95
3369647;189519;545615;545615;128;1643.136;Product_00455;4;64;3;12.837;340;821.57
3369647;189519;545619;545619;32;406.592;Product_00437;4;64;3;12.706;340;813.19
3369688;168611;94076;94076;144;866.304;Product_00501;9;144;4;6.016;125;866.304
3369688;168611;392962;392962;32;421.056;Product_00621;4;64;1;13.158;270;843.937
3369688;168611;427216;427216;64;737.152;Product_00483;4;64;1;11.518;257;737.21
3369688;168611;467381;467381;28;201.18;Product_00374;7;98;2;7.185;165;704.13
3369688;168611;467396;467396;98;704.13;Product_00369;7;98;2;7.185;165;704.13
3369688;168611;467400;467400;14;102.186;Product_00372;7;98;2;7.299;165;715.35
3369688;168611;467405;467405;98;714.126;Product_00376;7;98;2;7.287;165;714.21
3369688;168611;470348;470348;98;704.13;Product_00379;7;98;2;7.185;165;704.13
3369688;168611;470349;470349;28;201.18;Product_00377;7;98;2;7.185;165;704.13
3369688;168611;470350;470350;14;100.59;Product_00380;7;98;2;7.185;165;704.13
3369688;168611;506294;506294;196;789.88;Product_00479;7;196;4;4.03;173;789.97
3369688;168611;506328;506328;196;789.88;Product_00492;7;196;4;4.03;173;789.97
3369688;168611;506378;506378;196;773.808;Product_00512;7;196;4;3.948;173;773.9
3369688;168611;506381;506381;196;795.368;Product_00507;7;196;4;4.058;173;795.53
3369688;168611;528745;528745;64;709.952;Product_00010;4;64;3;11.093;320;710.011
3369688;168611;528746;528746;64;702.464;Product_00012;4;64;3;10.976;320;702.471
3369688;168611;528749;528749;64;701.312;Product_00018;4;64;3;10.958;320;701.33
3369688;168611;545539;545539;32;365.792;Product_00482;4;64;1;11.431;257;731.62
3369103;153012;422922;422922;264;2507.472;Product_00310;4;84;3;9.498;340;799.52
3369334;10768;276;276;64;422.592;Product_00626;4;128;1;6.603;270;845.184
3369334;10768;279;279;128;844.032;Product_00630;4;128;1;6.594;270;844.032
3369334;10768;94075;94075;16;96.688;Product_00496;9;144;4;6.043;125;870.26
3369334;10768;116453;116453;40;217.44;Product_00112;6;120;4;5.436;225;619.704
3369334;10768;116454;116454;80;434.88;Product_00113;6;120;4;5.436;225;619.704
3369334;10768;116455;116455;60;326.16;Product_00114;6;120;4;5.436;225;619.704
3369334;10768;412442;412442;64;822.4;Product_00446;4;64;3;12.85;340;822.4
3369334;10768;415978;415978;32;409.504;Product_00009;4;64;1;12.797;269;819.06
3369334;10768;415979;415979;16;206.112;Product_00011;4;64;1;12.882;269;824.47
3369334;10768;415980;415980;64;807.936;Product_00013;4;64;1;12.624;269;807.95
3369334;10768;415982;415982;16;202.24;Product_00014;4;64;1;12.64;269;809
3369334;10768;415983;415983;32;405.12;Product_00016;4;64;1;12.66;269;810.26
3369334;10768;415985;415985;16;201.632;Product_00019;4;64;1;12.602;269;806.57
3369334;10768;416450;416450;80;434.88;Product_00115;6;120;4;5.436;225;619.704
3369334;10768;422920;422920;11;104.478;Product_00297;4;84;3;9.498;340;799.52
3369334;10768;422922;422922;10;94.98;Product_00310;4;84;3;9.498;340;799.52
3369334;10768;430962;430962;10;13.1;Product_00102;8;344;4;1.31;161;450.93
3369334;10768;440108;440108;19;123.69;Product_00298;5;95;4;6.51;250;618.48
3369334;10768;467381;467381;28;201.18;Product_00374;7;98;2;7.185;165;704.13
3369334;10768;467394;467394;42;298.452;Product_00368;7;98;2;7.106;165;696.44
3369334;10768;467396;467396;42;301.77;Product_00369;7;98;2;7.185;165;704.13
3369334;10768;467398;467398;14;100.59;Product_00371;7;98;2;7.185;165;704.13
3369334;10768;467405;467405;28;204.036;Product_00376;7;98;2;7.287;165;714.21
3369334;10768;467408;467408;56;402.36;Product_00378;7;98;2;7.185;165;704.13
3369334;10768;467419;467419;14;101.01;Product_00375;7;98;2;7.215;165;707.07
3369334;10768;467424;467424;56;402.36;Product_00373;7;98;2;7.185;165;704.13
3369334;10768;470348;470348;14;100.59;Product_00379;7;98;2;7.185;165;704.13
3369334;10768;470349;470349;14;100.59;Product_00377;7;98;2;7.185;165;704.13
3369334;10768;501870;501870;21;86.226;Product_00555;7;147;4;4.106;183;604.082
3369334;10768;506294;506294;28;112.84;Product_00479;7;196;4;4.03;173;789.97
3369334;10768;506328;506328;28;112.84;Product_00492;7;196;4;4.03;173;789.97
3369334;10768;506377;506377;28;112.84;Product_00500;7;196;4;4.03;173;789.97
3369334;10768;506378;506378;28;110.544;Product_00512;7;196;4;3.948;173;773.9
3369334;10768;513806;513806;25;165.3;Product_00600;5;125;1;6.612;252;826.52
3369334;10768;527328;527328;10;33.92;Product_00218;4;204;2;3.392;238;692
3369334;10768;529152;529152;12;41.496;Product_00406;8;192;4;3.458;170;664
3369334;10768;541407;541407;5;32.67;Product_00043;5;105;3;6.534;265;686.07
3369334;10768;541412;541412;5;32.67;Product_00050;5;105;3;6.534;265;686.07
3369334;10768;541994;541994;16;203.728;Product_00601;4;64;3;12.733;340;814.95
3369334;10768;542809;542809;10;47.9;Product_00213;4;144;2;4.79;275;689.76
3369334;10768;542815;542815;10;47.9;Product_00231;4;144;2;4.79;275;689.76
3369334;10768;543612;543612;20;106.56;Product_00108;6;120;4;5.328;225;639.45
3369334;10768;543613;543613;20;106.56;Product_00107;6;120;4;5.328;225;639.45
3369334;10768;544756;544756;19;125.818;Product_00120;6;114;4;6.622;250;754.956
3369334;10768;544757;544757;19;125.818;Product_00118;6;114;4;6.622;250;754.956
3369334;10768;545615;545615;64;821.568;Product_00455;4;64;3;12.837;340;821.57
3369334;10768;545616;545616;64;813.952;Product_00432;4;64;3;12.718;340;814
3369334;10768;545617;545617;32;405.504;Product_00433;4;64;3;12.672;340;811.01
3369334;10768;545619;545619;32;406.592;Product_00437;4;64;3;12.706;340;813.19
3369334;10768;545620;545620;32;403.808;Product_00608;4;64;3;12.619;340;807.63
3369334;10768;545621;545621;64;816;Product_00470;4;64;3;12.75;340;816
3367663;154242;545614;545614;128;1629.824;Product_00448;4;64;3;12.733;340;814.95
3367663;154242;545615;545615;32;410.784;Product_00455;4;64;3;12.837;340;821.57
3367663;154242;545616;545616;32;406.976;Product_00432;4;64;3;12.718;340;814
3367663;154242;545618;545618;32;407.616;Product_00434;4;64;3;12.738;340;815.25
3367663;154242;545619;545619;32;406.592;Product_00437;4;64;3;12.706;340;813.19
3367663;154242;545621;545621;64;816;Product_00470;4;64;3;12.75;340;816
3366543;192615;209;209;22;214.434;Product_00453;7;77;2;9.747;197;750.58
3366543;192615;399239;399239;9;95.4;Product_00023;5;45;5;10.6;270;477
3366543;192615;399307;399307;19;123.367;Product_00311;5;95;4;6.493;250;616.92
3366543;192615;414824;414824;10;20.21;Product_00281;11;110;5;2.021;150;222.33
3366543;192615;414825;414825;10;20.37;Product_00283;11;110;5;2.037;150;224.069
3366543;192615;428242;428242;5;53;Product_00033;5;45;5;10.6;205;477.9
3366543;192615;432257;432257;22;216.502;Product_00426;7;77;2;9.841;197;757.83
3366543;192615;449695;449695;3;38.025;Product_00351;4;40;5;12.675;430;507
3366543;192615;458896;458896;76;501.676;Product_00412;6;114;4;6.601;219;752.514
3366543;192615;464439;464439;120;404.04;Product_00383;10;240;2;3.367;135;808.19
3366543;192615;503306;503306;15;32.145;Product_00003;12;300;5;2.143;111;643
3366543;192615;506377;506377;112;451.36;Product_00500;7;196;4;4.03;173;789.97
3366543;192615;506381;506381;140;568.12;Product_00507;7;196;4;4.058;173;795.53
3366543;192615;512126;512126;10;12.31;Product_00549;10;260;5;1.231;169;320.12
3366543;192615;514847;514847;8;10.968;Product_00362;9;72;5;1.371;195;98.751
3366543;192615;531290;531290;1;4.534;Product_00552;12;72;5;4.534;121;326.5
3366543;192615;545768;545768;5;7.33;Product_00294;13;325;5;1.466;111;476.45
3367078;532;116453;116453;20;108.72;Product_00112;6;120;4;5.436;225;619.704
3367078;532;116454;116454;20;108.72;Product_00113;6;120;4;5.436;225;619.704
3367078;532;116455;116455;20;108.72;Product_00114;6;120;4;5.436;225;619.704
3367078;532;406558;406558;33;327.162;Product_00125;8;88;2;9.914;173;872.51
3367078;532;406559;406559;22;218.108;Product_00128;8;88;2;9.914;173;872.51
3367078;532;406560;406560;33;327.162;Product_00130;8;88;2;9.914;173;872.51
3367078;532;406561;406561;22;218.108;Product_00556;8;88;2;9.914;173;872.51
3367078;532;413581;413581;25;149.1;Product_00126;5;125;3;5.964;276;745
3367078;532;413582;413582;25;148.2;Product_00106;5;125;3;5.928;270;741
3367078;532;413586;413586;25;148.2;Product_00129;5;125;3;5.928;276;741
3367078;532;413587;413587;50;297.8;Product_00131;5;125;3;5.956;276;744.51
3367078;532;416450;416450;40;217.44;Product_00115;6;120;4;5.436;225;619.704
3367078;532;416451;416451;20;108.32;Product_00116;6;120;4;5.416;225;649.92
3369690;168610;278;278;32;423.04;Product_00508;4;64;1;13.22;270;846.08
3369690;168610;506231;506231;348;2279.052;Product_00510;5;145;1;6.549;268;949.605
3369690;168610;506262;506262;116;762.932;Product_00481;5;145;1;6.577;268;953.673
3369909;501;116453;116453;60;326.16;Product_00112;6;120;4;5.436;225;619.704
3369909;501;116454;116454;180;978.48;Product_00113;6;120;4;5.436;225;619.704
3369909;501;116455;116455;60;326.16;Product_00114;6;120;4;5.436;225;619.704
